region,date,strat,type,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90
Girau do Ponciano,2020-10-24,,estimate,1,1,0,1,1,1,1,1,2
Girau do Ponciano,2020-10-25,,estimate,1,1,0,1,1,1,1,1,2
Girau do Ponciano,2020-10-26,,estimate,1,1,0,1,1,1,1,1,2
Girau do Ponciano,2020-10-27,,estimate,1,1,0,1,1,1,1,1,2
Girau do Ponciano,2020-10-28,,estimate,1,1,0,1,1,1,1,1,2
Girau do Ponciano,2020-10-29,,estimate,1,1,0,1,1,1,1,1,2
Pilar,2020-10-13,,estimate,1,1,0,1,1,1,1,1,2
Pilar,2020-10-14,,estimate,1,1,0,1,1,1,1,1,2
Pilar,2020-10-15,,estimate,1,1,0,1,1,1,1,1,2
Pilar,2020-10-16,,estimate,1,1,0,1,1,1,1,1,2
Pilar,2020-10-17,,estimate,1,1,0,1,1,1,1,1,2
Pilar,2020-10-18,,estimate,1,1,0,1,1,1,1,1,2
Pilar,2020-10-19,,estimate,1,1,0,1,1,1,1,1,2
Pilar,2020-10-20,,estimate,1,1,0,1,1,1,1,1,2
Pilar,2020-10-21,,estimate,1,1,0,1,1,1,1,1,2
Pilar,2020-10-22,,estimate,1,1,0,1,1,1,1,1,2
Pilar,2020-10-23,,estimate,1,1,0,1,1,1,1,1,2
Pilar,2020-10-24,,estimate,1,1,0,1,1,1,1,1,2
Pilar,2020-10-25,,estimate,1,1,0,1,1,1,1,1,2
Pilar,2020-10-26,,estimate,1,1,0,1,1,1,1,1,2
Pilar,2020-10-27,,estimate,1,1,0,1,1,1,1,1,2
Pilar,2020-10-28,,estimate,1,1,0,1,1,1,1,1,2
Delmiro Gouveia,2020-10-07,,estimate,1,1,0,1,1,1,1,2,2
Delmiro Gouveia,2020-10-08,,estimate,1,1,0,1,1,1,1,2,2
Delmiro Gouveia,2020-10-09,,estimate,1,1,0,1,1,1,1,2,2
Delmiro Gouveia,2020-10-10,,estimate,1,1,0,1,1,1,1,2,2
Delmiro Gouveia,2020-10-11,,estimate,1,1,0,1,1,1,1,2,2
Delmiro Gouveia,2020-10-19,,estimate,1,1,0,1,1,1,1,2,2
Delmiro Gouveia,2020-10-20,,estimate,1,1,0,1,1,1,1,2,2
Delmiro Gouveia,2020-10-21,,estimate,1,1,0,1,1,1,1,2,2
Delmiro Gouveia,2020-10-22,,estimate,1,1,0,1,1,1,1,2,2
Delmiro Gouveia,2020-10-23,,estimate,1,1,0,1,1,1,1,2,2
Delmiro Gouveia,2020-10-24,,estimate,1,1,0,1,1,1,1,2,2
Girau do Ponciano,2020-10-10,,estimate,1,1,0,1,1,1,1,2,2
Girau do Ponciano,2020-10-11,,estimate,1,1,0,1,1,1,1,2,2
Girau do Ponciano,2020-10-12,,estimate,1,1,0,1,1,1,1,2,2
Girau do Ponciano,2020-10-13,,estimate,1,1,0,1,1,1,1,2,2
Girau do Ponciano,2020-10-14,,estimate,1,1,0,1,1,1,1,2,2
Pilar,2020-10-09,,estimate,1,1,0,1,1,1,1,2,2
Pilar,2020-10-10,,estimate,1,1,0,1,1,1,1,2,2
Pilar,2020-10-11,,estimate,1,1,0,1,1,1,1,2,2
Pilar,2020-10-12,,estimate,1,1,0,1,1,1,1,2,2
Pilar,2020-10-29,,estimate,1,1,0,1,1,1,1,2,2
Pilar,2020-10-30,,estimate,1,1,0,1,1,1,1,2,2
Pilar,2020-10-31,,estimate,1,1,0,1,1,1,1,2,2
Pilar,2020-11-01,,estimate,1,1,0,1,1,1,1,2,2
Delmiro Gouveia,2020-10-05,,estimate,1,1,0,1,1,1,2,2,2
Delmiro Gouveia,2020-10-06,,estimate,1,1,0,1,1,1,2,2,2
Delmiro Gouveia,2020-10-25,,estimate,1,1,0,1,1,1,2,2,2
Girau do Ponciano,2020-10-09,,estimate,1,1,0,1,1,1,2,2,2
Pilar,2020-10-07,,estimate,1,1,0,1,1,1,2,2,2
Pilar,2020-10-08,,estimate,1,1,0,1,1,1,2,2,2
Lagoa da Canoa,2020-11-02,,estimate,1,1,1,0,0,0,1,1,2
Girau do Ponciano,2020-11-10,,estimate based on partial data,1,1,1,0,0,1,1,1,2
Girau do Ponciano,2020-11-11,,estimate based on partial data,1,1,1,0,0,1,1,1,2
Girau do Ponciano,2020-11-12,,estimate based on partial data,1,1,1,0,0,1,1,1,2
Girau do Ponciano,2020-11-13,,estimate based on partial data,1,1,1,0,0,1,1,1,2
Lagoa da Canoa,2020-10-08,,estimate,1,1,1,0,0,1,1,1,2
Lagoa da Canoa,2020-11-03,,estimate,1,1,1,0,0,1,1,1,2
Lagoa da Canoa,2020-11-04,,estimate,1,1,1,0,0,1,1,1,2
Girau do Ponciano,2020-11-07,,estimate,1,1,1,0,1,1,1,1,2
Girau do Ponciano,2020-11-08,,estimate,1,1,1,0,1,1,1,1,2
Girau do Ponciano,2020-11-09,,estimate based on partial data,1,1,1,0,1,1,1,1,2
Lagoa da Canoa,2020-10-05,,estimate,1,1,1,0,1,1,1,1,2
Lagoa da Canoa,2020-10-06,,estimate,1,1,1,0,1,1,1,1,2
Lagoa da Canoa,2020-10-07,,estimate,1,1,1,0,1,1,1,1,2
Lagoa da Canoa,2020-11-05,,estimate,1,1,1,0,1,1,1,1,2
Lagoa da Canoa,2020-11-06,,estimate,1,1,1,0,1,1,1,1,3
Lagoa da Canoa,2020-10-04,,estimate,1,1,1,0,1,1,1,2,3
Lagoa da Canoa,2020-11-07,,estimate,1,1,1,0,1,1,1,2,3
Matriz de Camaragibe,2020-11-07,,estimate,1,1,1,0,1,1,1,2,3
Matriz de Camaragibe,2020-11-08,,estimate,1,1,1,0,1,1,1,2,3
Matriz de Camaragibe,2020-11-09,,estimate based on partial data,1,1,1,0,1,1,1,2,3
Matriz de Camaragibe,2020-10-22,,estimate,1,1,1,1,1,1,1,1,2
Matriz de Camaragibe,2020-10-23,,estimate,1,1,1,1,1,1,1,1,2
Matriz de Camaragibe,2020-10-24,,estimate,1,1,1,1,1,1,1,1,2
Matriz de Camaragibe,2020-10-25,,estimate,1,1,1,1,1,1,1,1,2
Matriz de Camaragibe,2020-10-26,,estimate,1,1,1,1,1,1,1,1,2
Matriz de Camaragibe,2020-10-27,,estimate,1,1,1,1,1,1,1,1,2
Matriz de Camaragibe,2020-10-28,,estimate,1,1,1,1,1,1,1,1,2
Matriz de Camaragibe,2020-10-29,,estimate,1,1,1,1,1,1,1,1,2
Matriz de Camaragibe,2020-10-30,,estimate,1,1,1,1,1,1,1,1,2
Matriz de Camaragibe,2020-10-31,,estimate,1,1,1,1,1,1,1,1,2
Matriz de Camaragibe,2020-11-01,,estimate,1,1,1,1,1,1,1,1,2
Matriz de Camaragibe,2020-10-15,,estimate,1,1,1,1,1,1,1,2,2
Matriz de Camaragibe,2020-10-16,,estimate,1,1,1,1,1,1,1,2,2
Matriz de Camaragibe,2020-10-17,,estimate,1,1,1,1,1,1,1,2,2
Matriz de Camaragibe,2020-10-18,,estimate,1,1,1,1,1,1,1,2,2
Matriz de Camaragibe,2020-10-19,,estimate,1,1,1,1,1,1,1,2,2
Matriz de Camaragibe,2020-10-20,,estimate,1,1,1,1,1,1,1,2,2
Matriz de Camaragibe,2020-10-21,,estimate,1,1,1,1,1,1,1,2,2
Matriz de Camaragibe,2020-11-02,,estimate,1,1,1,1,1,1,1,2,2
Matriz de Camaragibe,2020-11-03,,estimate,1,1,1,1,1,1,1,2,2
Matriz de Camaragibe,2020-11-04,,estimate,1,1,1,1,1,1,1,2,2
Pilar,2020-11-02,,estimate,1,1,1,1,1,1,1,2,2
Lagoa da Canoa,2020-10-03,,estimate,1,1,1,1,1,1,1,2,3
Matriz de Camaragibe,2020-11-05,,estimate,1,1,1,1,1,1,1,2,3
Matriz de Camaragibe,2020-11-06,,estimate,1,1,1,1,1,1,1,2,3
Matriz de Camaragibe,2020-10-14,,estimate,1,1,1,1,1,1,2,2,2
Pilar,2020-11-03,,estimate,1,1,1,1,1,1,2,2,3
Girau do Ponciano,2020-11-14,,estimate based on partial data,1,1,2,0,0,1,1,1,2
Girau do Ponciano,2020-11-15,,estimate based on partial data,1,1,2,0,0,1,1,1,3
Girau do Ponciano,2020-11-16,,estimate based on partial data,1,1,3,0,0,1,1,1,3
Girau do Ponciano,2020-11-17,,estimate based on partial data,1,1,4,0,0,1,1,1,3
Girau do Ponciano,2020-11-18,,estimate based on partial data,1,1,6,0,0,1,1,1,4
Girau do Ponciano,2020-11-19,,forecast,1,1,8,0,0,0,1,1,4
Delmiro Gouveia,2020-10-04,,estimate,1,2,0,1,1,1,2,2,2
Girau do Ponciano,2020-10-07,,estimate,1,2,0,1,1,1,2,2,2
Girau do Ponciano,2020-10-08,,estimate,1,2,0,1,1,1,2,2,2
Pilar,2020-10-06,,estimate,1,2,0,1,1,1,2,2,2
Lagoa da Canoa,2020-11-08,,estimate,1,2,1,0,1,1,1,2,4
Matriz de Camaragibe,2020-11-10,,estimate based on partial data,1,2,1,0,1,1,1,2,4
Joaquim Gomes,2020-11-11,,estimate based on partial data,1,2,1,0,1,1,2,2,4
Matriz de Camaragibe,2020-10-13,,estimate,1,2,1,1,1,1,2,2,2
Joaquim Gomes,2020-11-04,,estimate,1,2,1,1,1,1,2,2,3
Joaquim Gomes,2020-11-05,,estimate,1,2,1,1,1,1,2,2,3
Joaquim Gomes,2020-11-06,,estimate,1,2,1,1,1,1,2,2,3
Joaquim Gomes,2020-11-07,,estimate,1,2,1,1,1,1,2,2,3
Joaquim Gomes,2020-11-08,,estimate,1,2,1,1,1,1,2,2,3
Joaquim Gomes,2020-11-09,,estimate based on partial data,1,2,1,1,1,1,2,2,3
Matriz de Camaragibe,2020-10-12,,estimate,1,2,1,1,1,1,2,2,3
Pilar,2020-11-04,,estimate,1,2,1,1,1,1,2,2,3
Pilar,2020-11-05,,estimate,1,2,1,1,1,1,2,2,3
Pilar,2020-11-06,,estimate,1,2,1,1,1,1,2,2,3
Pilar,2020-11-07,,estimate,1,2,1,1,1,1,2,2,3
Pilar,2020-11-08,,estimate,1,2,1,1,1,1,2,2,3
Joaquim Gomes,2020-11-10,,estimate based on partial data,1,2,1,1,1,1,2,2,4
Lagoa da Canoa,2020-10-02,,estimate,1,2,1,1,1,1,2,2,4
Pilar,2020-11-09,,estimate based on partial data,1,2,1,1,1,1,2,2,4
Pilar,2020-11-10,,estimate based on partial data,1,2,1,1,1,1,2,2,4
Pilar,2020-11-11,,estimate based on partial data,1,2,1,1,1,1,2,2,4
Joaquim Gomes,2020-11-13,,estimate based on partial data,1,2,2,0,1,1,1,2,4
Matriz de Camaragibe,2020-11-11,,estimate based on partial data,1,2,2,0,1,1,1,2,4
Joaquim Gomes,2020-11-12,,estimate based on partial data,1,2,2,0,1,1,2,2,4
Lagoa da Canoa,2020-11-09,,estimate based on partial data,1,2,2,0,1,1,2,2,5
Matriz de Camaragibe,2020-11-12,,estimate based on partial data,1,2,2,0,1,1,2,2,5
Matriz de Camaragibe,2020-11-13,,estimate based on partial data,1,2,2,0,1,1,2,2,5
Pilar,2020-11-13,,estimate based on partial data,1,2,2,0,1,1,2,2,5
Pilar,2020-11-14,,estimate based on partial data,1,2,2,0,1,1,2,2,6
Pilar,2020-11-12,,estimate based on partial data,1,2,2,1,1,1,2,2,5
Joaquim Gomes,2020-11-14,,estimate based on partial data,1,2,3,0,1,1,1,2,5
Matriz de Camaragibe,2020-11-14,,estimate based on partial data,1,2,3,0,1,1,2,2,6
Pilar,2020-11-15,,estimate based on partial data,1,2,3,0,1,1,2,3,7
Joaquim Gomes,2020-11-15,,estimate based on partial data,1,2,4,0,1,1,1,2,5
Matriz de Camaragibe,2020-11-15,,estimate based on partial data,1,2,4,0,1,1,2,2,8
Joaquim Gomes,2020-11-16,,estimate based on partial data,1,2,5,0,1,1,1,2,6
Penedo,2020-11-16,,estimate based on partial data,1,2,5,0,1,1,2,3,6
Penedo,2020-11-17,,estimate based on partial data,1,2,7,0,1,1,2,3,6
Joaquim Gomes,2020-11-17,,estimate based on partial data,1,2,9,0,1,1,1,2,6
Girau do Ponciano,2020-11-20,,forecast,1,2,12,0,0,0,1,1,4
Girau do Ponciano,2020-11-21,,forecast,1,2,17,0,0,0,1,1,5
Girau do Ponciano,2020-11-22,,forecast,1,2,24,0,0,0,1,1,5
Pilar,2020-11-16,,estimate based on partial data,1,3,4,0,1,1,2,3,8
Matriz de Camaragibe,2020-11-16,,estimate based on partial data,1,3,6,0,1,1,2,3,9
Pilar,2020-11-17,,estimate based on partial data,1,3,7,0,1,1,2,3,9
Matriz de Camaragibe,2020-11-17,,estimate based on partial data,1,3,10,0,1,1,2,3,11
Pilar,2020-11-18,,estimate based on partial data,1,3,11,0,1,1,2,3,10
Penedo,2020-11-18,,estimate based on partial data,1,3,12,0,1,1,2,3,7
Joaquim Gomes,2020-11-18,,estimate based on partial data,1,3,17,0,1,1,1,2,7
Penedo,2020-11-19,,forecast,1,3,19,0,1,1,2,3,7
Girau do Ponciano,2020-11-23,,forecast,1,3,35,0,0,0,1,1,6
Matriz de Camaragibe,2020-11-18,,estimate based on partial data,1,4,16,0,1,1,2,3,14
Pilar,2020-11-19,,forecast,1,4,19,0,1,1,2,3,12
Penedo,2020-11-20,,forecast,1,4,31,0,1,1,2,3,7
Joaquim Gomes,2020-11-19,,forecast,1,4,38,0,1,1,1,2,8
Girau do Ponciano,2020-11-24,,forecast,1,4,51,0,0,0,1,1,7
Matriz de Camaragibe,2020-11-19,,forecast,1,5,26,0,1,1,2,3,17
Pilar,2020-11-20,,forecast,1,5,35,0,1,1,2,3,14
Penedo,2020-11-21,,forecast,1,5,54,0,1,1,2,3,8
Girau do Ponciano,2020-11-25,,forecast,1,5,75,0,0,0,1,1,7
Joaquim Gomes,2020-11-20,,forecast,1,6,95,0,1,1,1,2,9
Matriz de Camaragibe,2020-11-20,,forecast,1,7,44,0,1,1,2,3,22
Pilar,2020-11-21,,forecast,1,7,65,0,1,1,2,3,16
Penedo,2020-11-22,,forecast,1,7,97,0,0,1,2,3,9
Pilar,2020-11-22,,forecast,1,10,124,0,1,1,2,4,18
Matriz de Camaragibe,2020-11-21,,forecast,1,11,76,0,1,1,2,3,26
Penedo,2020-11-23,,forecast,1,11,180,0,0,1,2,3,9
Joaquim Gomes,2020-11-21,,forecast,1,11,251,0,1,1,1,2,10
Pilar,2020-11-23,,forecast,1,15,241,0,1,1,2,4,21
Matriz de Camaragibe,2020-11-22,,forecast,1,16,136,0,1,1,2,3,32
Penedo,2020-11-24,,forecast,1,19,346,0,0,1,2,3,10
Joaquim Gomes,2020-11-22,,forecast,1,22,680,0,1,1,1,2,11
Matriz de Camaragibe,2020-11-23,,forecast,1,24,251,0,0,1,2,3,39
Pilar,2020-11-24,,forecast,1,25,469,0,1,1,2,4,24
Penedo,2020-11-25,,forecast,1,33,684,0,0,1,2,3,11
Matriz de Camaragibe,2020-11-24,,forecast,1,38,476,0,0,1,2,4,49
Pilar,2020-11-25,,forecast,1,42,920,0,1,1,2,4,29
Joaquim Gomes,2020-11-23,,forecast,1,52,1853,0,1,1,1,2,12
Matriz de Camaragibe,2020-11-25,,forecast,1,63,924,0,0,1,2,4,60
Joaquim Gomes,2020-11-24,,forecast,1,130,5066,0,1,1,1,2,13
Joaquim Gomes,2020-11-25,,forecast,1,337,13861,0,1,1,1,2,14
Delmiro Gouveia,2020-10-03,,estimate,2,2,0,1,1,1,2,2,2
Delmiro Gouveia,2020-10-26,,estimate,2,2,0,1,1,1,2,2,2
Delmiro Gouveia,2020-10-27,,estimate,2,2,0,1,1,1,2,2,2
Pilar,2020-10-05,,estimate,2,2,0,1,1,1,2,2,2
Santana do Ipanema,2020-10-12,,estimate,2,2,0,1,1,1,2,2,2
Delmiro Gouveia,2020-10-02,,estimate,2,2,0,1,1,1,2,2,3
Delmiro Gouveia,2020-10-28,,estimate,2,2,0,1,1,1,2,2,3
Santana do Ipanema,2020-10-10,,estimate,2,2,0,1,1,1,2,2,3
Santana do Ipanema,2020-10-11,,estimate,2,2,0,1,1,1,2,2,3
Delmiro Gouveia,2020-10-01,,estimate,2,2,0,1,1,2,2,2,3
Pilar,2020-10-04,,estimate,2,2,0,1,1,2,2,2,3
Santana do Ipanema,2020-10-13,,estimate,2,2,1,1,1,1,2,2,2
Girau do Ponciano,2020-10-05,,estimate,2,2,1,1,1,1,2,2,3
Girau do Ponciano,2020-10-06,,estimate,2,2,1,1,1,1,2,2,3
Joaquim Gomes,2020-10-29,,estimate,2,2,1,1,1,1,2,2,3
Joaquim Gomes,2020-10-30,,estimate,2,2,1,1,1,1,2,2,3
Joaquim Gomes,2020-10-31,,estimate,2,2,1,1,1,1,2,2,3
Joaquim Gomes,2020-11-01,,estimate,2,2,1,1,1,1,2,2,3
Joaquim Gomes,2020-11-02,,estimate,2,2,1,1,1,1,2,2,3
Joaquim Gomes,2020-11-03,,estimate,2,2,1,1,1,1,2,2,3
Matriz de Camaragibe,2020-10-09,,estimate,2,2,1,1,1,1,2,2,3
Matriz de Camaragibe,2020-10-10,,estimate,2,2,1,1,1,1,2,2,3
Matriz de Camaragibe,2020-10-11,,estimate,2,2,1,1,1,1,2,2,3
Santana do Ipanema,2020-10-09,,estimate,2,2,1,1,1,1,2,2,3
Santana do Ipanema,2020-10-14,,estimate,2,2,1,1,1,1,2,2,3
Santana do Ipanema,2020-10-15,,estimate,2,2,1,1,1,1,2,2,3
Santana do Ipanema,2020-10-16,,estimate,2,2,1,1,1,1,2,2,3
Lagoa da Canoa,2020-10-01,,estimate,2,2,1,1,1,1,2,2,4
Delmiro Gouveia,2020-09-29,,estimate,2,2,1,1,1,2,2,2,3
Delmiro Gouveia,2020-09-30,,estimate,2,2,1,1,1,2,2,2,3
Delmiro Gouveia,2020-10-29,,estimate,2,2,1,1,1,2,2,2,3
Delmiro Gouveia,2020-10-30,,estimate,2,2,1,1,1,2,2,2,3
Delmiro Gouveia,2020-10-31,,estimate,2,2,1,1,1,2,2,2,3
Delmiro Gouveia,2020-11-01,,estimate,2,2,1,1,1,2,2,2,3
Girau do Ponciano,2020-09-30,,estimate,2,2,1,1,1,2,2,2,3
Girau do Ponciano,2020-10-01,,estimate,2,2,1,1,1,2,2,2,3
Girau do Ponciano,2020-10-02,,estimate,2,2,1,1,1,2,2,2,3
Girau do Ponciano,2020-10-03,,estimate,2,2,1,1,1,2,2,2,3
Girau do Ponciano,2020-10-04,,estimate,2,2,1,1,1,2,2,2,3
Joaquim Gomes,2020-10-07,,estimate,2,2,1,1,1,2,2,2,3
Joaquim Gomes,2020-10-08,,estimate,2,2,1,1,1,2,2,2,3
Joaquim Gomes,2020-10-09,,estimate,2,2,1,1,1,2,2,2,3
Joaquim Gomes,2020-10-10,,estimate,2,2,1,1,1,2,2,2,3
Joaquim Gomes,2020-10-11,,estimate,2,2,1,1,1,2,2,2,3
Joaquim Gomes,2020-10-12,,estimate,2,2,1,1,1,2,2,2,3
Joaquim Gomes,2020-10-13,,estimate,2,2,1,1,1,2,2,2,3
Joaquim Gomes,2020-10-14,,estimate,2,2,1,1,1,2,2,2,3
Joaquim Gomes,2020-10-15,,estimate,2,2,1,1,1,2,2,2,3
Joaquim Gomes,2020-10-16,,estimate,2,2,1,1,1,2,2,2,3
Joaquim Gomes,2020-10-17,,estimate,2,2,1,1,1,2,2,2,3
Joaquim Gomes,2020-10-18,,estimate,2,2,1,1,1,2,2,2,3
Joaquim Gomes,2020-10-19,,estimate,2,2,1,1,1,2,2,2,3
Joaquim Gomes,2020-10-20,,estimate,2,2,1,1,1,2,2,2,3
Joaquim Gomes,2020-10-21,,estimate,2,2,1,1,1,2,2,2,3
Joaquim Gomes,2020-10-22,,estimate,2,2,1,1,1,2,2,2,3
Joaquim Gomes,2020-10-23,,estimate,2,2,1,1,1,2,2,2,3
Joaquim Gomes,2020-10-24,,estimate,2,2,1,1,1,2,2,2,3
Joaquim Gomes,2020-10-25,,estimate,2,2,1,1,1,2,2,2,3
Joaquim Gomes,2020-10-26,,estimate,2,2,1,1,1,2,2,2,3
Joaquim Gomes,2020-10-27,,estimate,2,2,1,1,1,2,2,2,3
Joaquim Gomes,2020-10-28,,estimate,2,2,1,1,1,2,2,2,3
Matriz de Camaragibe,2020-10-05,,estimate,2,2,1,1,1,2,2,2,3
Matriz de Camaragibe,2020-10-06,,estimate,2,2,1,1,1,2,2,2,3
Matriz de Camaragibe,2020-10-07,,estimate,2,2,1,1,1,2,2,2,3
Matriz de Camaragibe,2020-10-08,,estimate,2,2,1,1,1,2,2,2,3
Pilar,2020-10-02,,estimate,2,2,1,1,1,2,2,2,3
Pilar,2020-10-03,,estimate,2,2,1,1,1,2,2,2,3
Santana do Ipanema,2020-10-05,,estimate,2,2,1,1,1,2,2,2,3
Santana do Ipanema,2020-10-06,,estimate,2,2,1,1,1,2,2,2,3
Santana do Ipanema,2020-10-07,,estimate,2,2,1,1,1,2,2,2,3
Santana do Ipanema,2020-10-08,,estimate,2,2,1,1,1,2,2,2,3
Santana do Ipanema,2020-10-17,,estimate,2,2,1,1,1,2,2,2,3
Santana do Ipanema,2020-10-18,,estimate,2,2,1,1,1,2,2,2,3
Santana do Ipanema,2020-10-19,,estimate,2,2,1,1,1,2,2,2,3
Santana do Ipanema,2020-10-20,,estimate,2,2,1,1,1,2,2,2,3
Penedo,2020-11-06,,estimate,2,2,1,1,1,2,2,3,4
Lagoa da Canoa,2020-09-30,,estimate,2,2,1,1,1,2,2,3,5
Penedo,2020-11-07,,estimate,2,2,1,1,1,2,2,3,5
Penedo,2020-11-08,,estimate,2,2,1,1,1,2,2,3,5
Penedo,2020-11-09,,estimate based on partial data,2,2,1,1,1,2,2,3,5
Delmiro Gouveia,2020-09-24,,estimate,2,2,1,1,2,2,2,2,3
Delmiro Gouveia,2020-09-25,,estimate,2,2,1,1,2,2,2,2,3
Delmiro Gouveia,2020-09-26,,estimate,2,2,1,1,2,2,2,2,3
Delmiro Gouveia,2020-09-27,,estimate,2,2,1,1,2,2,2,2,3
Delmiro Gouveia,2020-09-28,,estimate,2,2,1,1,2,2,2,2,3
Delmiro Gouveia,2020-11-02,,estimate,2,2,1,1,2,2,2,2,3
Delmiro Gouveia,2020-11-03,,estimate,2,2,1,1,2,2,2,2,3
Delmiro Gouveia,2020-11-04,,estimate,2,2,1,1,2,2,2,2,3
Girau do Ponciano,2020-09-25,,estimate,2,2,1,1,2,2,2,2,3
Girau do Ponciano,2020-09-26,,estimate,2,2,1,1,2,2,2,2,3
Girau do Ponciano,2020-09-27,,estimate,2,2,1,1,2,2,2,2,3
Girau do Ponciano,2020-09-28,,estimate,2,2,1,1,2,2,2,2,3
Girau do Ponciano,2020-09-29,,estimate,2,2,1,1,2,2,2,2,3
Joaquim Gomes,2020-10-02,,estimate,2,2,1,1,2,2,2,2,3
Joaquim Gomes,2020-10-03,,estimate,2,2,1,1,2,2,2,2,3
Joaquim Gomes,2020-10-04,,estimate,2,2,1,1,2,2,2,2,3
Joaquim Gomes,2020-10-05,,estimate,2,2,1,1,2,2,2,2,3
Joaquim Gomes,2020-10-06,,estimate,2,2,1,1,2,2,2,2,3
Matriz de Camaragibe,2020-10-04,,estimate,2,2,1,1,2,2,2,2,3
Pilar,2020-09-28,,estimate,2,2,1,1,2,2,2,2,3
Pilar,2020-09-29,,estimate,2,2,1,1,2,2,2,2,3
Pilar,2020-09-30,,estimate,2,2,1,1,2,2,2,2,3
Pilar,2020-10-01,,estimate,2,2,1,1,2,2,2,2,3
Santana do Ipanema,2020-10-02,,estimate,2,2,1,1,2,2,2,2,3
Santana do Ipanema,2020-10-03,,estimate,2,2,1,1,2,2,2,2,3
Santana do Ipanema,2020-10-04,,estimate,2,2,1,1,2,2,2,2,3
Santana do Ipanema,2020-10-21,,estimate,2,2,1,1,2,2,2,2,3
